ticket-reference_id;product-reference_id;quantity;price;variation_id
1999;6;3;50.6;6
1999;1;4;18.52;10
1999;43;2;21.69;4
2000;26;3;25.02;9
2000;36;3;67.96;1
2001;16;5;7.73;3
2001;46;3;42.83;6
2002;4;4;34.98;10
2003;41;4;64.9;9
2003;6;5;88.91;5
2003;18;3;11.01;6
2003;17;3;87.95;3
2003;18;2;16.53;10
2004;6;2;78.7;0
2005;38;1;74.11;7
2005;12;3;13.22;8
2005;45;2;8.96;7
2005;20;4;89.16;0
2006;19;3;68.87;0
2006;22;1;11.62;3
2006;37;2;37.4;8
2006;42;3;69.94;10
2007;26;1;17.13;1
2007;36;1;22.45;5
2008;41;1;93.6;3
2008;38;5;54.77;3
2008;40;5;87.99;10
2009;49;3;35.77;2
2009;28;4;86.35;2
2009;2;5;5.05;1
2010;1;3;83.19;1
2010;4;3;85.03;10
2010;47;2;39.78;5
2010;6;1;60.42;7
2011;50;3;37.63;1
2011;48;4;90.03;5
2012;15;1;99.42;6
2012;28;5;59.01;10
2012;8;5;30.33;8
2013;45;2;63.1;9
2013;19;1;11.55;0
2013;45;4;63.98;0
2013;26;4;24.5;0
2014;36;3;89.34;7
2015;46;4;17.8;1
2015;41;2;28.48;6
2015;31;3;50.73;3
2016;37;3;98.62;6
2016;4;3;79.19;8
2016;17;5;60.16;1
2016;42;5;55.82;1
2016;21;2;49.5;3
2017;13;3;93.01;0
2017;24;2;34.68;6
2017;9;5;50.45;3
2017;32;2;28.0;6
2018;35;5;24.45;3
2018;42;5;43.04;8
2018;19;5;95.31;5
2018;43;4;19.02;1
2019;6;2;33.42;7
2019;18;1;28.72;5
2019;27;2;72.58;0
2019;12;3;53.01;8
2019;37;2;86.4;7
2020;4;2;39.91;0
2020;14;4;48.75;1
2021;25;5;68.35;7
2022;14;5;58.83;5
2022;13;2;86.37;7
2022;36;3;32.24;10
2022;37;3;75.09;10
2023;37;4;50.36;4
2023;45;2;75.44;7
2023;44;1;38.17;10
2023;11;2;8.22;7
2024;12;5;11.15;7
2024;37;2;87.96;3
2024;16;2;60.79;3
2024;20;1;19.77;3
2024;1;5;25.24;7
2025;36;1;25.24;2
2025;38;4;68.17;7
2025;21;1;98.82;10
2025;48;2;87.6;1
2026;42;2;92.93;10
2027;18;1;75.93;2
2027;30;4;96.3;7
2027;12;2;75.58;6
2027;9;4;48.84;1
2028;9;5;99.06;4
2028;48;2;51.08;5
2028;5;1;20.36;9
2028;33;2;81.89;8
2029;12;2;45.94;7
2029;40;4;86.59;1
2029;25;5;42.74;1
2029;17;5;25.49;0
2030;26;3;15.93;8
2030;42;1;75.92;0
2031;36;1;74.38;8
2031;26;1;48.39;4
2032;37;1;20.83;6
2032;50;4;18.65;0
2032;24;1;24.34;7
2032;22;2;48.8;10
2033;44;2;36.89;3
2033;16;1;88.44;3
2033;2;2;5.34;5
2033;50;3;53.97;8
2033;48;2;84.98;7
2034;48;3;26.07;7
2034;22;2;55.22;2
2034;46;4;25.71;6
2034;31;2;27.12;4
2035;23;1;72.52;9
2035;43;5;98.72;7
2035;49;2;5.51;7
2035;34;2;63.17;0
2035;23;1;88.52;7
2036;18;3;31.25;5
2036;43;2;77.4;4
2037;32;5;59.09;10
2037;29;1;10.79;0
2038;44;4;85.28;2
2038;15;5;13.29;9
2039;12;3;49.67;10
2039;9;2;31.53;5
2039;21;2;29.57;2
2039;14;3;95.01;8
2039;36;2;94.63;2
2040;24;1;22.56;1
2040;11;5;6.09;4
2040;31;5;5.25;1
2040;46;2;72.92;1
2041;7;4;83.81;0
2041;24;2;26.52;2
2041;38;5;77.11;6
2041;1;5;7.82;2
2041;6;2;54.49;2
2042;1;1;56.58;9
2043;36;5;87.32;4
2043;37;4;61.67;1
2044;28;4;29.17;2
2045;35;4;79.14;10
2045;40;1;96.77;10
2045;22;2;6.92;2
2046;16;4;13.82;7
2046;14;3;85.45;2
2046;6;2;50.44;10
2046;21;2;87.94;4
2046;1;2;73.72;9
2047;50;3;88.32;8
2048;47;1;32.43;10
2048;33;4;87.08;1
2049;36;1;39.43;7
2049;42;3;5.87;4
2049;10;3;5.76;2
2050;12;3;33.64;9
2050;47;3;20.7;1
2050;23;1;66.93;10
2050;17;2;39.46;2
2050;3;3;88.57;5
2051;37;1;84.41;9
2052;28;2;99.97;6
2053;45;4;73.7;5
2053;44;1;47.3;0
2053;22;5;58.17;6
2053;31;4;23.77;2
2053;12;2;17.04;9
2054;49;3;53.27;1
2055;4;4;24.08;4
2055;20;5;29.73;8
2055;9;3;95.16;1
2055;46;1;37.44;5
2056;22;1;83.43;4
2056;27;3;41.62;4
2057;40;3;74.34;10
2058;28;4;73.26;1
2058;38;4;18.77;1
2058;25;3;95.64;5
2059;11;3;90.57;1
2059;8;2;46.36;4
2059;29;2;57.34;2
2059;21;2;22.97;3
2060;20;1;36.19;9
2060;16;3;65.01;9
2061;3;2;24.14;6
2061;13;2;61.92;5
2062;8;3;9.26;3
2062;31;1;11.81;8
2062;39;1;51.11;3
2063;44;5;41.2;3
2064;32;1;19.25;6
2064;48;1;99.01;9
2064;9;2;6.17;2
2064;24;5;69.88;8
2065;5;4;46.67;8
2065;29;5;11.04;4
2066;8;3;72.22;9
2066;29;2;43.36;4
2066;21;5;16.37;9
2066;22;3;85.74;6
2066;22;5;48.08;9
2067;6;3;57.07;3
2067;29;5;26.83;0
2067;4;2;10.05;0
2068;19;4;92.64;6
2068;2;3;95.9;5
2069;47;3;8.24;10
2069;41;1;17.2;7
2069;26;2;82.0;7
2069;35;1;35.26;3
2070;6;1;47.38;8
2070;16;2;35.24;9
2070;24;1;40.79;3
2071;27;2;82.61;3
2071;35;3;97.01;6
2072;22;1;97.49;4
2072;32;1;45.94;5
2072;29;4;35.98;5
2073;38;5;23.88;2
2073;28;3;5.52;4
2074;37;2;97.46;3
2075;17;3;75.11;5
2076;9;4;49.93;10
2076;31;1;15.74;1
2076;13;3;88.72;3
2076;47;3;85.31;3
2077;40;5;59.38;2
2077;42;3;89.5;9
2077;17;4;79.84;10
2077;10;3;51.42;2
2077;29;3;79.63;0
2078;22;5;8.93;6
2078;15;1;60.53;3
2078;3;1;45.33;6
2078;26;3;47.13;1
2079;33;1;58.88;5
2079;33;1;87.74;8
2080;29;1;56.23;1
2080;44;3;19.5;2
2080;8;4;74.39;10
2080;37;3;60.72;8
2081;24;4;48.65;4
2081;7;3;85.81;10
2081;18;5;60.7;6
2081;19;3;51.46;9
2081;26;5;20.34;5
2082;24;2;44.46;9
2082;13;4;78.58;3
2082;20;4;41.91;8
2083;32;5;46.03;7
2083;23;3;68.25;6
2083;44;3;58.42;10
2083;37;4;91.57;1
2083;37;3;52.87;7
2084;38;4;79.13;10
2084;16;3;21.14;7
2084;25;3;65.14;7
2084;13;5;70.17;4
2085;19;3;30.9;0
2085;50;5;78.36;10
2085;43;4;24.11;6
2085;36;1;83.56;8
2085;7;3;99.44;8
2086;21;4;18.34;7
2086;48;5;80.71;1
2086;32;1;83.9;4
2087;23;2;56.34;0
2087;31;1;94.0;9
2088;29;3;53.87;7
2088;47;3;83.97;7
2088;38;2;28.67;9
2088;36;5;61.14;1
2088;15;1;88.82;4
2089;15;3;79.38;2
2089;32;2;48.44;10
2089;7;3;98.51;7
2089;15;5;17.43;6
2090;8;5;37.32;1
2090;39;2;90.48;6
2090;35;3;32.48;6
2091;16;2;21.69;3
2091;29;1;93.32;6
2092;32;1;64.38;0
2092;9;5;11.21;5
2092;26;3;84.72;8
2092;42;4;62.73;5
2093;12;3;23.84;1
2093;14;2;23.52;2
2093;50;3;81.24;9
2093;17;4;42.71;6
2093;46;3;9.12;10
2094;20;3;34.02;10
2094;23;4;77.38;9
2094;24;3;99.45;6
2094;47;1;81.7;9
2095;26;2;40.33;3
2096;13;2;55.94;5
2097;14;5;87.69;3
2098;21;5;38.46;1
2098;49;4;85.25;1
2098;14;3;98.51;8
2098;49;4;71.41;0
2098;14;5;67.47;9
2099;40;4;8.56;3
2099;40;4;49.98;3
2099;26;2;70.23;5
2100;5;2;86.94;9
2100;27;1;25.59;0
2100;50;4;8.47;0
2100;21;5;32.79;5
2101;12;2;56.69;10
2101;8;1;34.71;10
2101;38;4;49.68;3
2101;13;1;88.31;6
2101;42;4;80.95;7
2102;46;2;79.61;7
2102;1;2;68.78;10
2102;30;5;96.07;0
2102;47;1;50.77;5
2102;48;3;94.11;2
2103;19;3;66.76;5
2104;43;4;94.05;0
2105;28;3;56.23;5
2105;37;5;64.69;3
2106;49;1;31.9;7
2106;23;2;35.68;3
2106;22;3;27.17;5
2106;38;2;42.79;5
2107;37;3;49.61;9
2107;50;1;26.27;5
2107;26;3;40.93;5
2107;2;3;13.14;10
2107;9;1;88.41;6
2108;9;2;33.37;3
2108;38;4;45.56;2
2108;3;4;77.69;6
2108;25;1;37.99;4
2108;27;1;96.62;3
2109;6;3;57.5;0
2110;47;3;73.25;8
2110;44;1;95.46;6
2111;40;1;63.01;0
2111;42;2;30.53;6
2111;8;5;77.33;6
2112;27;3;68.75;0
2112;16;2;8.11;2
2112;1;3;8.56;5
2112;13;2;49.19;3
2112;47;4;68.59;10
2113;17;1;26.11;9
2113;39;3;52.23;8
2113;1;4;6.39;3
2113;49;5;92.42;0
2113;5;5;44.52;7
2114;23;1;99.1;3
2115;50;2;23.35;9
2115;25;4;34.97;5
2115;41;3;28.17;6
2115;13;2;62.52;1
2115;7;2;65.69;9
2116;42;2;96.56;5
2116;32;2;77.39;8
2116;31;2;38.56;4
2116;4;2;70.72;0
2116;12;3;97.72;3
2117;20;1;98.11;10
2117;12;4;40.98;0
2118;39;2;59.12;2
2118;40;3;15.23;7
2118;45;2;70.25;7
2118;42;5;39.81;7
2118;7;3;89.17;1
2119;29;4;97.03;10
2119;50;4;49.07;7
2120;15;2;5.16;9
2120;31;1;67.62;1
2120;16;4;98.45;10
2120;20;2;35.78;7
2120;27;3;43.72;2
2121;41;2;81.3;6
2121;26;4;8.92;1
2121;15;3;59.62;7
2122;4;5;59.52;4
2123;10;5;29.49;5
2123;36;3;93.04;6
2123;3;2;51.31;10
2123;44;3;62.07;10
2123;43;3;98.07;4
2124;42;5;16.63;3
2124;38;1;31.82;6
2124;24;4;55.37;4
2124;29;4;60.93;1
2125;2;4;65.62;6
2125;36;5;67.22;3
2126;7;3;34.04;0
2126;31;1;46.44;10
2127;25;1;5.05;2
2127;41;5;70.0;1
2127;2;2;80.72;9
2128;43;2;50.01;6
2128;12;1;56.72;10
2128;5;2;24.82;5
2129;43;3;17.54;9
2129;11;4;60.9;5
2130;33;5;59.45;0
2130;8;1;31.48;5
2131;30;4;5.91;5
2131;17;5;38.83;5
2131;2;5;80.99;2
2131;10;1;85.69;1
2132;48;1;70.57;6
2132;24;1;45.03;2
2132;35;2;73.88;0
2133;48;3;91.95;0
2134;3;4;5.31;8
2134;42;1;13.38;8
2135;7;3;89.03;1
2135;1;4;33.94;3
2135;47;5;28.74;5
2135;32;1;56.1;1
2135;39;4;14.06;9
2136;4;3;11.27;4
2136;16;1;52.6;3
2136;7;5;80.73;1
2137;25;1;52.76;6
2137;19;3;8.27;2
2137;47;4;24.59;2
2137;6;4;33.62;7
2138;9;3;74.7;1
2138;1;1;5.3;1
2138;21;2;77.23;9
2138;11;5;10.28;9
2138;32;5;71.89;8
2139;20;2;81.62;6
2139;30;2;17.4;3
2140;29;5;69.63;2
2140;37;4;29.14;9
2140;47;5;43.49;5
2141;8;3;96.98;10
2141;29;2;77.25;6
2141;29;1;86.05;9
2142;24;1;56.37;9
2142;22;1;38.91;2
2142;6;1;47.06;5
2143;36;4;74.9;8
2143;48;5;48.35;2
2143;46;4;53.07;0
2143;14;5;90.16;4
2143;22;2;33.8;0
2144;33;1;59.52;0
2144;30;1;61.06;6
2144;46;3;41.62;5
2144;2;1;88.98;5
2144;19;5;80.52;7
2145;45;3;44.67;5
2145;46;3;62.68;2
2145;35;4;65.93;3
2145;17;4;66.27;9
2145;42;4;41.71;5
2146;26;5;24.08;8
2146;32;3;29.8;0
2146;46;5;18.57;4
2146;24;2;73.23;7
2147;1;3;41.13;3
2148;38;2;5.99;1
2148;28;5;84.94;8
2148;39;4;51.1;1
2149;37;2;11.28;0
2149;23;2;39.73;0
2149;5;1;51.02;1
2150;48;5;72.4;5
2150;47;5;61.31;8
2150;20;3;77.67;10
2150;8;5;92.02;2
2151;14;3;6.32;10
2151;7;4;35.62;2
2151;29;3;12.65;8
2152;15;5;17.02;0
2152;25;1;24.21;0
2152;16;4;89.99;5
2152;25;5;83.35;3
2153;41;2;68.71;1
2153;27;3;25.63;2
2153;33;4;58.26;8
2153;43;5;69.4;3
2153;14;4;38.16;6
2154;8;3;38.56;4
2154;4;3;61.79;10
2155;40;5;65.36;10
2155;9;2;76.24;0
2156;3;5;42.86;2
2156;21;5;25.99;3
2156;35;4;25.72;5
2156;41;2;55.76;6
2156;3;5;91.78;3
2157;21;5;41.18;1
2157;6;1;81.45;2
2158;42;3;89.19;2
2158;50;3;41.77;5
2159;37;4;85.0;1
2159;27;3;57.2;3
2159;4;5;49.75;4
2160;38;2;30.54;9
2160;28;5;23.12;4
2161;1;5;23.31;2
2161;34;2;95.79;10
2161;37;5;46.64;2
2162;31;5;62.72;0
2162;28;4;9.18;0
2162;36;2;70.92;8
2162;29;5;57.87;4
2163;7;5;91.3;10
2163;17;3;55.96;8
2163;30;1;82.89;2
2163;21;1;50.92;4
2163;3;2;99.77;8
2164;18;3;79.48;3
2164;37;3;70.87;8
2164;13;3;40.39;4
2165;13;3;21.34;7
2165;46;5;37.68;9
2166;13;1;27.91;3
2166;36;3;75.91;0
2166;32;2;58.63;7
2166;25;1;85.37;9
2167;26;3;37.25;2
2167;21;3;15.31;1
2167;11;5;89.18;1
2167;5;4;72.97;1
2167;43;5;57.87;5
2168;39;3;82.65;3
2168;46;5;90.87;2
2168;19;3;37.83;8
2168;3;3;13.04;4
2169;39;2;98.2;9
2169;46;3;17.07;8
2170;18;1;20.94;2
2170;50;4;39.58;4
2170;12;3;17.53;8
2170;12;2;42.54;10
2170;22;2;82.89;8
2171;1;2;32.33;6
2171;25;5;79.09;7
2171;11;5;55.7;3
2171;26;3;25.48;4
2172;39;1;84.65;5
2172;21;3;85.75;0
2172;39;1;50.65;9
2173;43;2;51.49;4
2173;41;5;45.08;9
2173;12;1;21.21;1
2173;25;2;98.59;2
2173;32;4;74.01;6
2174;49;1;19.58;7
2174;2;1;7.88;0
2175;16;3;54.47;6
2176;29;4;70.7;4
2176;8;3;46.29;9
2176;6;1;25.55;8
2176;17;5;32.93;6
2177;48;3;11.95;2
2178;49;5;34.0;0
2179;43;1;28.28;5
2179;43;4;20.61;2
2179;2;3;65.69;3
2179;18;1;85.35;9
2179;2;3;8.23;5
2180;19;4;93.09;0
2180;5;3;48.76;9
2180;30;4;86.94;8
2180;22;2;87.13;0
2180;20;1;61.64;2
2181;28;2;37.38;1
2182;23;4;55.45;8
2182;49;5;24.97;10
2182;18;1;68.44;4
2182;40;2;97.88;0
2182;29;4;33.41;7
2183;22;1;32.09;1
2184;24;4;59.61;1
2184;21;1;25.62;2
2184;29;5;51.19;0
2185;30;3;7.73;8
2185;31;5;90.92;9
2185;17;2;44.38;7
2185;41;5;87.97;4
2186;25;5;29.94;9
2186;21;2;73.06;2
2186;25;4;93.51;10
2186;35;2;74.25;6
2186;17;1;15.22;7
2187;49;2;68.31;0
2187;27;2;21.54;1
2187;48;4;38.04;7
2188;10;2;50.41;4
2188;26;4;10.19;0
2188;45;4;17.98;6
2188;25;5;31.34;9
2188;6;1;69.03;2
2189;4;2;90.64;1
2190;37;1;60.49;5
2190;31;2;50.17;7
2190;32;3;87.38;4
2190;37;3;83.13;3
2191;26;3;26.98;0
2191;9;4;53.05;2
2191;41;2;63.09;2
2192;49;5;87.28;5
2193;14;5;45.39;10
2193;31;5;67.01;4
2194;9;1;12.31;2
2194;7;5;37.37;8
2195;28;2;84.46;7
2195;43;2;61.22;9
2195;46;5;50.12;4
2195;40;4;82.51;4
2195;37;2;93.37;4
2196;49;2;60.94;1
2197;39;5;91.93;1
2198;4;5;86.87;3
2198;11;4;27.56;2
2198;1;1;50.25;8
2198;22;3;79.72;3
2199;41;5;69.35;4
2199;43;1;14.07;10
2200;32;5;91.61;9
2200;10;4;53.11;3
2201;31;4;45.39;9
2201;34;3;69.87;1
2201;37;4;94.5;6
2201;20;2;79.94;2
2202;35;3;59.45;7
2203;18;5;68.55;7
2204;49;4;9.05;9
2204;28;1;7.51;1
2204;12;5;78.33;4
2205;3;4;45.54;2
2205;13;3;8.23;4
2205;39;5;74.71;8
2206;2;3;62.78;1
2206;18;5;79.97;7
2206;3;1;31.99;7
2206;22;2;82.57;1
2206;49;2;39.65;3
2207;6;4;28.71;6
2207;6;2;26.42;3
2207;35;3;76.96;7
2207;27;5;46.69;3
2208;34;4;64.32;6
2209;34;1;32.72;6
2209;19;5;56.42;7
2209;45;3;53.13;7
2209;6;1;99.61;5
2209;10;2;96.53;4
2210;48;4;99.58;7
2210;8;3;51.92;9
2210;22;1;14.52;1
2210;2;5;95.13;9
2211;27;2;49.08;7
2211;38;2;65.35;10
2211;9;2;77.69;5
2212;2;5;27.06;9
2212;34;5;30.66;8
2212;38;4;28.62;1
2212;25;5;97.35;2
2212;14;1;41.74;9
2213;33;4;20.39;9
2213;49;4;10.92;4
2213;46;2;89.54;5
2214;30;5;44.49;3
2214;10;3;25.78;5
2214;43;5;63.66;4
2215;47;1;71.43;7
2215;49;2;37.02;3
2215;9;4;15.29;7
2215;28;2;12.36;9
2215;2;1;72.66;9
2216;14;4;81.56;6
2216;41;5;58.26;2
2216;34;5;17.41;10
2217;38;4;74.19;10
2218;46;4;13.49;7
2218;9;1;16.74;6
2218;47;3;81.67;5
2219;43;2;93.99;2
2220;23;5;50.13;9
2220;8;4;20.0;5
2220;17;2;58.05;7
2221;30;1;48.57;1
2221;18;3;72.11;0
2221;21;1;71.65;1
2221;32;2;63.0;6
2222;32;5;93.0;6
2223;10;5;83.66;4
2223;8;4;81.39;6
2223;19;5;72.27;9
2223;32;4;43.59;2
2224;22;2;80.24;5
2224;9;3;8.14;5
2224;23;5;77.24;2
2224;34;3;94.86;10
2225;35;4;12.74;8
2225;40;3;23.81;1
2226;29;4;6.92;3
2226;34;3;33.23;10
2227;19;4;61.98;2
2227;4;3;89.69;6
2227;25;4;52.18;3
2227;28;1;70.75;2
2228;41;5;91.64;7
2228;4;1;45.82;0
2228;41;1;7.83;4
2228;2;1;51.91;3
2229;39;1;97.81;1
2229;3;5;37.68;8
2230;21;1;15.65;1
2231;34;2;74.86;6
2231;34;5;58.71;7
2231;32;5;66.32;8
2232;21;3;98.13;3
2232;28;3;66.43;1
2232;11;4;58.17;5
2233;7;1;16.49;7
2233;7;3;16.81;9
2233;37;2;85.0;5
2234;32;3;8.94;4
2234;32;4;79.52;10
2234;15;2;12.61;6
2234;50;1;55.25;2
2235;32;5;14.48;3
2235;17;1;13.16;5
2235;12;4;81.62;4
2236;48;5;84.25;7
2236;49;3;96.72;2
2236;36;4;73.73;8
2236;16;3;62.05;0
2237;5;1;21.01;0
2237;44;1;23.9;3
2237;5;5;36.35;7
2237;25;3;39.2;3
2237;24;3;16.45;9
2238;27;3;75.83;1
2238;40;5;21.44;7
2238;38;1;25.18;10
2238;34;3;72.79;0
2238;12;4;20.85;8
2239;37;5;91.59;10
2239;14;3;6.64;5
2239;41;2;87.65;0
2240;26;3;77.16;1
2241;47;5;45.6;5
2241;44;1;74.49;6
2241;2;5;26.33;6
2241;9;4;57.76;9
2242;20;5;28.05;1
2242;21;2;90.17;2
2242;13;3;89.79;7
2242;36;4;51.84;4
2243;46;5;91.68;10
2243;50;4;52.66;2
2243;15;3;10.05;5
2243;4;3;7.49;6
2243;42;3;71.77;3
2244;32;2;75.59;6
2244;40;2;92.74;7
2244;42;3;77.2;10
2244;32;2;12.35;3
2244;1;3;86.57;2
2245;15;1;88.3;9
2245;33;5;71.98;3
2245;39;3;34.61;1
2245;50;4;46.82;6
2246;45;4;86.57;0
2246;9;4;15.85;0
2246;17;4;63.5;9
2246;3;3;38.73;0
2246;48;5;49.79;0
2247;21;4;87.91;9
2247;20;2;97.68;2
2247;13;3;50.97;9
2248;9;5;19.9;9
2248;16;3;6.78;0
2248;33;3;12.65;1
2249;38;1;97.76;1
2249;6;5;53.63;9
2249;40;3;26.22;10
2250;32;4;75.51;10
2250;48;2;42.19;10
2250;17;4;98.0;1
2251;20;5;25.78;6
2251;6;3;83.31;5
2251;31;4;36.67;6
2251;29;4;8.22;1
2251;29;1;71.37;4
2252;30;5;89.85;9
2252;27;5;88.42;4
2252;38;1;19.76;1
2252;40;3;68.24;10
2252;41;1;27.8;9
2253;14;2;20.05;6
2253;49;1;77.93;6
2253;49;2;82.07;5
2253;2;2;91.24;8
2254;32;2;54.61;0
2254;19;5;74.65;8
2255;23;5;15.02;8
2256;46;2;61.61;5
2256;46;5;39.21;6
2256;4;5;6.03;1
2256;38;2;10.39;1
2256;7;2;18.28;2
2257;34;2;73.21;10
2257;45;1;83.05;4
2257;42;4;77.89;3
2257;38;2;20.92;0
2258;28;1;57.9;6
2258;50;2;71.73;7
2258;45;2;20.03;0
2259;28;1;48.7;9
2259;21;3;20.41;10
2259;30;1;13.37;6
2259;8;4;10.69;9
2259;38;3;14.22;2
2260;14;2;81.06;9
2260;44;3;93.98;9
2260;35;2;41.18;1
2261;16;1;76.77;4
2261;25;5;29.39;10
2261;10;3;51.39;3
2262;34;3;18.01;4
2262;18;2;39.34;5
2262;44;2;9.12;0
2263;18;5;48.6;3
2263;44;2;63.61;3
2264;43;3;94.68;7
2264;36;3;85.78;0
2264;19;1;54.77;1
2264;3;5;39.5;0
2264;33;4;79.58;8
2265;12;4;82.32;2
2265;43;4;79.79;4
2265;13;5;15.68;1
2266;3;2;39.3;4
2266;36;2;42.2;6
2267;6;3;91.45;9
2267;21;3;41.5;4
2268;18;4;19.59;3
2268;7;4;59.24;0
2268;14;1;92.05;3
2268;41;4;54.93;9
2269;41;3;88.56;6
2269;27;1;32.53;7
2270;37;3;72.08;4
2270;21;5;54.84;0
2270;34;1;52.44;0
2270;34;5;9.55;2
2270;6;4;96.39;5
2271;50;1;34.38;8
2271;21;3;72.81;8
2272;28;2;32.56;8
2272;43;3;85.85;1
2272;28;5;98.47;1
2272;1;2;26.56;10
2273;32;1;34.59;5
2273;12;1;84.44;3
2274;12;4;21.41;7
2274;13;2;29.6;5
2274;18;5;13.93;9
2275;6;4;61.65;2
2275;20;1;79.47;10
2276;1;4;54.61;2
2276;41;4;47.1;4
2276;10;4;71.05;0
2277;38;5;69.36;10
2277;3;1;76.28;3
2277;17;3;31.47;7
2277;36;5;82.86;10
2278;7;3;94.81;6
2278;26;3;39.86;0
2278;12;5;84.3;8
2278;16;5;14.9;3
2278;31;1;51.11;1
2279;42;2;31.2;7
2279;27;2;9.15;10
2279;50;3;81.89;1
2280;13;2;33.44;0
2280;2;4;88.93;4
2281;47;3;21.36;0
2281;12;5;78.34;6
2282;40;3;6.22;10
2282;14;3;76.57;4
2282;45;1;84.84;0
2283;50;1;31.84;4
2283;8;1;72.3;8
2283;24;4;17.73;1
2283;43;3;59.33;5
2283;35;1;53.13;9
2284;15;4;64.04;0
2284;45;5;30.62;10
2284;6;1;67.71;1
2284;48;5;66.52;0
2285;18;4;85.21;1
2286;32;5;52.22;6
2286;7;5;57.6;0
2287;14;1;21.09;0
2288;22;4;53.77;4
2289;43;5;22.42;8
2289;36;2;44.38;1
2290;34;3;67.88;1
2290;25;1;67.38;0
2290;27;4;61.92;8
2290;32;1;54.34;3
2291;15;4;7.98;7
2291;6;3;91.25;0
2292;17;1;57.31;6
2292;12;4;74.99;9
2293;24;2;36.75;9
2293;14;2;52.58;6
2293;21;1;97.82;9
2293;43;4;92.27;3
2294;26;1;60.88;8
2294;9;4;83.13;7
2294;10;4;98.4;4
2294;42;2;23.42;5
2295;6;3;12.39;4
2295;18;1;15.12;6
2295;8;2;21.31;8
2295;46;5;6.24;0
2296;6;4;14.82;1
2296;14;2;60.24;5
2297;12;3;44.82;7
2297;40;1;24.78;0
2297;19;3;88.82;4
2297;18;3;29.35;5
2297;14;1;15.27;1
2298;43;4;98.9;9
2298;5;1;19.45;0
2298;11;3;96.03;5
2298;21;5;89.33;10
2299;24;5;40.19;4
2299;14;5;33.77;8
2299;12;1;86.27;8
2299;18;1;36.02;10
2299;32;3;97.95;5
2300;22;1;14.21;9
2301;1;1;20.08;1
2301;24;1;74.0;6
2302;21;2;28.14;1
2302;1;3;13.02;0
2302;46;4;97.59;6
2302;5;4;91.8;6
2303;24;5;52.75;8
2303;28;2;99.64;5
2304;16;5;87.0;1
2304;41;1;69.23;4
2304;8;4;60.98;4
2305;38;1;27.52;10
2306;31;5;17.72;10
2306;35;2;95.93;10
2307;38;4;72.92;0
2307;44;3;21.29;5
2307;7;3;6.4;3
2308;9;4;35.27;1
2308;37;5;59.97;0
2309;7;1;37.54;6
2310;28;2;77.27;4
2310;23;5;81.55;0
2310;16;2;40.36;10
2311;20;3;99.91;6
2311;36;1;91.1;6
2311;36;5;30.32;9
2312;5;2;36.15;6
2312;20;3;82.82;4
2313;6;1;99.5;4
2313;1;4;42.22;2
2314;39;3;98.34;6
2315;20;2;54.03;10
2315;12;3;22.3;3
2315;1;4;60.72;4
2315;15;5;9.2;2
2315;24;1;84.56;1
2316;22;4;6.96;2
2316;29;2;62.21;0
2316;48;5;71.67;9
2316;16;2;58.92;2
2317;10;3;46.68;8
2317;8;3;48.69;4
2317;30;3;91.43;3
2317;16;4;90.14;4
2317;44;4;78.1;1
2318;36;2;64.13;0
2318;24;3;60.67;6
2318;36;3;58.09;0
2318;19;5;29.47;7
2319;20;2;67.64;2
2319;10;5;60.06;9
2319;15;2;51.13;7
2320;15;1;85.76;8
2320;48;3;30.44;3
2320;38;3;16.64;3
2320;23;2;9.73;9
2320;50;4;79.94;6
2321;20;4;92.68;9
2322;25;5;65.83;7
2322;23;5;25.49;9
2323;4;1;95.92;2
2323;25;2;98.15;9
2323;5;3;16.69;7
2323;17;3;57.86;8
2324;30;4;53.51;6
2324;40;2;37.9;4
2324;17;4;35.4;1
2324;47;3;90.48;4
2325;7;5;81.15;3
2325;21;3;6.2;5
2326;13;1;11.66;1
2326;28;1;95.29;5
2326;16;2;25.15;7
2327;14;2;54.38;4
2327;31;2;43.93;9
2327;23;4;41.51;6
2327;10;4;23.0;1
2328;16;5;67.63;2
2328;43;4;24.83;2
2329;48;4;42.63;6
2329;40;4;31.86;0
2329;15;4;37.54;4
2329;42;2;21.65;5
2329;16;4;92.16;8
2330;15;5;66.64;8
2330;1;5;20.64;5
2330;26;1;50.78;0
2330;34;2;54.15;8
2330;10;5;88.36;6
2331;27;1;13.36;1
2331;15;3;86.65;1
2332;29;4;50.21;4
2332;21;1;92.57;4
2332;48;1;45.9;3
2333;17;5;79.67;6
2333;44;2;55.07;7
2333;45;2;49.7;9
2334;2;5;83.38;8
2334;12;1;52.28;4
2334;18;2;62.98;10
2334;50;4;22.56;8
2334;8;1;51.04;9
2335;31;2;54.18;0
2335;16;3;84.58;0
2336;17;4;27.98;10
2336;22;4;34.03;0
2336;19;3;56.67;5
2337;33;1;12.89;2
2337;11;3;49.39;0
2338;38;5;87.25;0
2339;18;1;54.78;5
2339;46;1;9.91;9
2339;28;2;83.27;7
2340;50;5;98.61;10
2340;16;5;61.6;7
2341;45;4;86.05;2
2341;47;4;47.19;0
2342;19;2;28.44;9
2342;40;4;56.08;2
2343;11;4;93.92;5
2343;19;4;36.04;2
2343;8;4;66.0;3
2343;46;5;34.68;9
2344;37;2;49.3;4
2344;31;5;68.42;2
2344;2;1;44.98;4
