reference_id;reference_date;user-reference_id;shop-reference_id;total_amount;total_discount;channel
3305;2023-06-21;653;2;186.91;41.9;e-commerce
3306;2023-09-04;51;3;297.21;31.46;e-commerce
3307;2023-01-14;196;1;138.91;16.82;e-commerce
3308;2024-02-03;202;2;210.78;11.75;mobile
3309;2024-06-23;32;3;323.66;29.58;e-commerce
3310;2024-01-17;208;1;191.56;12.54;mobile
3311;2022-02-10;684;2;419.81;17.25;retail
3312;2023-09-29;126;1;75.71;5.39;e-commerce
3313;2022-06-25;155;3;107.48;1.14;mobile
3314;2022-03-26;760;3;292.85;48.67;e-commerce
3315;2025-01-30;439;1;133.79;12.82;e-commerce
3316;2023-06-20;559;1;204.39;8.3;retail
3317;2024-07-29;94;2;398.82;29.79;retail
3318;2022-06-24;412;3;97.84;42.42;e-commerce
3319;2025-02-05;78;3;396.07;11.04;e-commerce
3320;2022-01-05;960;1;213.03;31.68;mobile
3321;2024-10-25;73;1;289.25;28.62;retail
3322;2023-05-06;153;1;30.36;47.69;mobile
3323;2024-07-27;765;2;385.55;34.76;mobile
3324;2024-05-30;579;2;352.9;2.82;retail
3325;2024-07-30;550;2;49.77;34.4;mobile
3326;2023-06-04;49;3;123.0;11.98;mobile
3327;2022-08-29;395;3;394.18;26.12;mobile
3328;2022-06-20;130;2;96.43;10.54;mobile
3329;2023-03-27;359;3;403.39;44.09;retail
3330;2024-02-09;944;1;33.35;18.16;retail
3331;2022-12-02;292;2;182.25;7.96;e-commerce
3332;2022-12-18;865;1;200.09;37.8;mobile
3333;2023-12-18;472;3;29.67;7.01;retail
3334;2022-02-12;275;2;141.26;46.51;mobile
3335;2024-05-29;140;2;317.26;5.55;mobile
3336;2023-02-08;325;3;377.62;31.65;mobile
3337;2025-02-25;471;3;448.65;19.27;e-commerce
3338;2023-07-12;562;2;95.44;35.1;e-commerce
3339;2024-06-22;746;2;227.28;26.82;e-commerce
3340;2024-09-11;316;1;32.11;40.41;e-commerce
3341;2023-01-28;9;1;375.75;9.09;e-commerce
3342;2025-02-26;101;2;385.93;30.18;e-commerce
3343;2024-07-23;505;1;162.58;7.42;retail
3344;2022-02-16;638;3;10.18;49.77;retail
3345;2023-10-17;865;2;347.62;19.88;e-commerce
3346;2022-12-31;845;1;40.26;27.35;retail
3347;2024-01-23;275;1;175.63;38.01;retail
3348;2024-06-26;630;2;120.65;17.33;retail
3349;2023-06-27;455;2;154.77;26.33;retail
3350;2024-12-26;547;1;419.62;22.98;mobile
3351;2023-03-04;717;3;467.58;36.01;retail
3352;2025-02-24;150;3;351.06;40.88;e-commerce
3353;2022-07-21;251;1;389.01;28.06;e-commerce
3354;2022-05-21;948;2;241.88;38.37;mobile
3355;2022-02-21;993;3;39.02;17.68;retail
3356;2025-01-26;987;3;214.35;39.11;retail
3357;2022-07-11;197;3;495.18;20.41;retail
3358;2024-03-05;888;3;116.39;29.64;retail
3359;2024-05-21;332;1;450.52;19.73;retail
3360;2023-05-15;984;3;90.54;24.35;retail
3361;2023-10-01;710;3;229.87;32.81;retail
3362;2024-10-15;165;2;320.83;25.71;retail
3363;2023-11-11;319;3;334.55;7.2;e-commerce
3364;2023-08-12;132;3;84.49;16.01;e-commerce
3365;2022-03-01;35;1;146.46;41.82;e-commerce
3366;2024-08-31;344;1;374.54;15.72;e-commerce
3367;2022-06-19;221;2;372.52;30.77;retail
3368;2023-08-24;980;2;257.09;45.17;e-commerce
3369;2023-01-30;206;2;29.28;8.3;retail
3370;2022-04-30;945;3;373.54;31.48;e-commerce
3371;2025-03-30;535;2;365.8;38.12;retail
3372;2022-10-16;87;2;439.49;49.26;mobile
3373;2025-03-29;711;2;202.01;20.2;e-commerce
3374;2024-04-23;961;3;27.22;49.45;retail
3375;2024-08-31;761;2;77.16;17.13;retail
3376;2022-09-07;164;3;49.54;23.29;retail
3377;2022-11-21;113;3;446.62;16.28;retail
3378;2024-10-20;643;3;209.83;10.28;retail
3379;2022-05-26;963;1;176.17;41.86;mobile
3380;2023-01-09;597;1;317.62;6.54;retail
3381;2022-01-17;302;1;430.61;4.39;mobile
3382;2023-04-22;568;3;285.24;13.35;retail
3383;2023-01-02;37;3;348.14;26.7;retail
3384;2022-09-01;470;2;141.73;26.04;mobile
3385;2023-12-31;401;1;190.73;2.1;mobile
3386;2024-07-12;150;3;119.51;26.75;mobile
3387;2025-03-09;296;1;113.47;36.17;mobile
3388;2022-02-28;793;1;98.86;25.99;e-commerce
3389;2023-11-19;957;2;339.78;23.11;retail
3390;2024-08-10;243;1;186.31;38.55;e-commerce
3391;2024-05-29;453;1;308.71;31.32;e-commerce
3392;2024-11-12;174;3;166.08;42.38;e-commerce
3393;2024-08-22;999;2;415.14;28.4;e-commerce
3394;2024-07-28;10;2;30.6;13.38;retail
3395;2024-07-26;611;3;497.03;35.96;mobile
3396;2024-07-31;682;2;486.28;5.35;e-commerce
3397;2023-03-08;98;1;181.83;14.03;e-commerce
3398;2024-02-25;406;2;232.01;24.02;retail
3399;2022-11-22;474;1;451.17;6.38;retail
3400;2022-06-13;643;1;483.8;24.46;retail
3401;2022-06-03;621;3;497.87;27.78;retail
3402;2023-09-05;929;2;321.59;29.38;retail
3403;2022-10-02;44;1;263.4;3.76;e-commerce
3404;2023-12-18;47;1;189.48;6.78;mobile
3405;2024-03-18;195;1;106.52;43.21;e-commerce
3406;2022-04-18;276;3;338.38;41.77;mobile
3407;2024-10-17;403;2;461.04;38.34;mobile
3408;2024-02-03;661;3;328.29;43.46;mobile
3409;2024-04-05;414;3;243.63;10.52;e-commerce
3410;2022-02-03;792;3;235.4;44.19;e-commerce
3411;2023-06-16;345;2;373.53;1.45;mobile
3412;2022-01-22;388;1;427.65;41.7;mobile
3413;2023-04-29;106;1;11.65;13.04;e-commerce
3414;2023-11-26;417;2;154.01;21.9;e-commerce
3415;2024-12-30;616;1;379.75;14.64;e-commerce
3416;2025-01-22;678;1;105.69;44.48;retail
3417;2023-06-08;634;3;121.0;40.85;retail
3418;2023-07-17;171;1;245.15;43.41;retail
3419;2022-01-20;990;1;80.1;48.44;mobile
3420;2022-07-26;284;3;421.81;5.52;retail
3421;2022-11-19;378;1;434.21;39.86;mobile
3422;2024-11-03;562;1;381.71;9.11;retail
3423;2024-03-17;661;1;256.47;26.98;mobile
3424;2022-06-29;437;2;315.85;1.9;retail
3425;2022-11-20;500;1;46.45;25.93;mobile
3426;2023-01-02;726;2;327.74;8.49;e-commerce
3427;2022-08-06;807;3;427.69;32.17;e-commerce
3428;2022-03-05;148;1;497.19;0.38;mobile
3429;2023-01-02;319;2;250.32;2.8;mobile
3430;2025-03-27;272;1;209.94;46.18;retail
3431;2024-07-12;239;2;198.37;27.0;e-commerce
3432;2024-05-21;488;1;13.0;25.94;mobile
3433;2023-07-14;824;3;312.42;45.57;mobile
3434;2023-05-06;317;2;64.86;19.79;e-commerce
3435;2024-12-24;776;1;336.11;41.1;retail
3436;2022-05-16;571;2;30.33;27.51;mobile
3437;2022-11-04;427;2;401.13;1.38;mobile
3438;2022-08-06;811;3;343.36;9.06;e-commerce
3439;2024-04-02;615;1;245.79;13.71;mobile
3440;2023-08-15;766;3;399.23;9.43;e-commerce
3441;2023-12-22;871;3;481.5;6.44;retail
3442;2023-12-23;41;1;407.48;39.7;e-commerce
3443;2022-11-15;57;2;43.57;47.37;e-commerce
3444;2022-07-16;3;2;498.0;36.11;mobile
3445;2022-10-11;404;1;35.62;39.71;mobile
3446;2022-12-26;651;1;495.64;35.45;retail
3447;2024-12-31;944;1;117.98;29.23;mobile
3448;2022-04-13;71;2;248.18;6.76;mobile
3449;2023-06-24;179;1;241.94;33.39;retail
3450;2023-06-05;489;3;136.02;17.77;retail
3451;2024-11-24;571;1;339.12;35.02;mobile
3452;2023-12-07;415;2;268.16;45.87;mobile
3453;2022-01-11;955;1;291.65;13.28;e-commerce
3454;2022-01-01;974;2;31.26;33.97;mobile
3455;2025-01-11;751;3;157.54;4.72;retail
3456;2022-01-15;142;2;171.93;25.3;mobile
3457;2023-06-30;290;1;193.61;36.77;retail
3458;2024-06-25;206;2;23.34;44.58;retail
3459;2023-05-02;861;2;113.47;33.21;retail
3460;2022-11-26;926;2;483.85;28.59;mobile
3461;2022-06-21;834;1;261.08;19.59;mobile
3462;2024-02-17;228;3;386.66;36.88;retail
3463;2024-07-11;531;1;138.96;16.9;retail
3464;2024-02-26;249;3;96.79;16.46;retail
3465;2024-08-22;216;1;468.08;42.15;e-commerce
3466;2024-06-16;742;3;451.61;27.19;retail
3467;2022-10-08;280;3;195.01;9.07;e-commerce
3468;2022-01-01;521;3;228.1;9.76;mobile
3469;2023-03-14;91;1;267.82;46.2;mobile
3470;2022-02-03;25;3;425.17;30.07;mobile
3471;2024-10-10;280;2;64.1;40.28;e-commerce
3472;2023-06-10;507;1;259.82;48.86;retail
3473;2022-11-29;629;3;267.78;4.67;e-commerce
3474;2024-09-10;579;1;147.78;14.14;e-commerce
3475;2023-03-07;350;3;14.99;30.43;retail
3476;2022-01-07;418;1;277.24;45.55;mobile
3477;2024-03-26;95;1;355.97;2.06;mobile
3478;2024-01-08;111;1;355.4;25.59;retail
3479;2022-03-19;294;3;415.17;25.66;retail
3480;2023-11-01;908;1;436.71;46.71;e-commerce
3481;2022-12-28;140;3;313.78;38.8;mobile
3482;2022-07-19;91;2;51.84;34.66;retail
3483;2022-12-01;621;3;133.91;16.84;e-commerce
3484;2023-09-16;734;2;398.18;24.54;e-commerce
3485;2023-09-24;59;1;119.96;12.82;retail
3486;2023-03-26;777;2;45.48;27.18;retail
3487;2022-05-19;309;1;177.03;2.73;mobile
3488;2025-03-31;376;1;413.02;9.81;retail
3489;2024-01-21;125;1;131.82;9.84;e-commerce
3490;2023-06-15;180;3;262.14;31.15;e-commerce
3491;2022-05-03;225;3;268.89;33.04;retail
3492;2023-05-31;28;3;423.92;14.27;retail
3493;2023-03-09;92;2;245.06;14.11;mobile
3494;2022-04-05;964;1;167.92;44.25;retail
3495;2022-10-15;382;1;93.53;19.64;e-commerce
3496;2022-03-27;191;2;154.83;0.6;mobile
3497;2023-01-19;721;1;71.94;35.08;mobile
3498;2025-03-27;268;2;147.04;42.44;e-commerce
3499;2024-03-15;835;3;39.32;41.35;e-commerce
3500;2025-02-15;617;3;335.92;6.76;e-commerce
3501;2022-10-23;743;2;299.23;13.18;e-commerce
3502;2022-04-05;267;2;194.28;11.45;e-commerce
3503;2022-07-20;447;3;16.35;24.46;e-commerce
3504;2023-10-02;652;1;132.71;48.77;e-commerce
3505;2025-02-01;680;3;336.6;35.88;e-commerce
3506;2024-01-22;27;3;72.5;24.03;e-commerce
3507;2024-12-11;729;1;64.71;27.94;retail
3508;2022-04-18;578;1;162.59;32.42;retail
3509;2024-07-15;214;1;179.13;4.12;mobile
3510;2023-08-30;595;3;86.56;5.83;retail
3511;2024-06-22;22;2;157.73;48.31;retail
3512;2024-10-31;200;1;374.31;4.29;mobile
3513;2022-04-13;832;3;170.41;38.08;retail
3514;2022-04-10;535;3;419.33;9.23;mobile
3515;2022-03-03;7;3;85.47;28.62;e-commerce
3516;2024-01-31;168;3;358.86;15.51;e-commerce
3517;2024-12-05;628;3;445.3;9.18;e-commerce
3518;2025-01-02;924;1;127.58;5.22;mobile
3519;2023-06-21;421;1;385.82;27.35;retail
3520;2022-09-16;503;3;77.41;3.89;e-commerce
3521;2024-10-09;100;1;45.25;26.69;mobile
3522;2022-06-19;959;2;104.73;30.12;retail
3523;2022-10-07;335;2;223.34;20.57;mobile
3524;2022-09-17;698;2;453.53;2.67;retail
3525;2024-08-12;590;1;192.15;40.76;e-commerce
3526;2025-01-07;275;2;61.26;38.89;mobile
3527;2022-11-25;447;1;194.19;8.65;mobile
3528;2023-07-05;732;1;175.66;19.04;mobile
3529;2023-03-06;778;2;433.72;27.78;retail
3530;2022-01-20;531;3;224.9;49.2;mobile
3531;2023-07-01;839;1;475.76;12.87;retail
3532;2022-06-30;794;3;403.85;22.46;mobile
3533;2025-01-17;193;1;410.66;19.04;retail
3534;2024-06-06;331;1;245.15;20.49;retail
3535;2022-07-05;406;1;307.63;25.95;retail
3536;2023-02-23;404;3;110.59;16.8;mobile
3537;2022-01-24;121;1;34.29;35.45;retail
3538;2024-11-14;241;2;194.25;18.45;e-commerce
3539;2024-06-08;819;1;178.85;39.39;mobile
3540;2023-05-30;356;3;213.56;43.47;e-commerce
3541;2024-01-13;188;3;319.35;6.09;e-commerce
3542;2023-01-26;700;2;277.66;8.03;retail
3543;2022-01-16;60;3;331.08;14.42;retail
3544;2024-04-02;209;2;185.92;48.53;retail
3545;2024-05-24;232;3;169.76;16.66;retail
3546;2024-01-12;874;3;424.87;43.68;mobile
3547;2024-07-16;292;3;240.75;49.21;e-commerce
3548;2024-08-05;207;1;469.36;18.78;e-commerce
3549;2022-11-04;509;2;141.75;49.73;mobile
3550;2023-08-17;748;3;314.17;21.79;retail
3551;2023-11-14;510;3;125.88;18.36;e-commerce
3552;2024-12-24;66;3;160.32;27.33;mobile
3553;2023-06-23;840;1;385.7;16.84;e-commerce
3554;2023-09-15;976;3;163.63;30.17;e-commerce
3555;2022-03-09;836;2;187.93;40.75;e-commerce
3556;2023-10-02;777;2;323.06;15.94;e-commerce
3557;2022-07-10;746;1;345.75;36.35;e-commerce
3558;2024-08-29;735;3;303.11;30.28;e-commerce
3559;2022-01-30;248;3;320.74;19.97;mobile
3560;2023-02-22;942;2;481.18;26.54;mobile
3561;2022-10-02;327;3;415.93;8.61;mobile
3562;2022-10-04;238;2;464.36;13.47;retail
3563;2022-08-25;557;2;239.34;4.17;e-commerce
3564;2022-09-07;698;1;451.13;20.38;retail
3565;2023-05-02;770;2;462.36;15.42;mobile
3566;2023-03-17;281;2;428.31;25.04;e-commerce
3567;2025-02-17;728;2;450.85;25.58;e-commerce
3568;2023-04-27;280;3;193.29;10.83;mobile
3569;2025-02-15;587;3;475.95;24.27;e-commerce
3570;2024-01-29;704;3;137.37;23.16;retail
3571;2023-10-03;25;1;423.62;2.3;e-commerce
3572;2022-09-13;983;1;485.9;13.1;mobile
3573;2024-08-19;287;1;238.85;5.4;e-commerce
3574;2022-01-30;988;3;134.8;21.45;mobile
3575;2023-03-13;956;1;155.9;29.56;e-commerce
3576;2024-05-23;722;3;363.68;38.66;mobile
3577;2024-01-06;3;2;13.62;34.99;e-commerce
3578;2023-10-08;971;1;18.4;17.85;retail
3579;2022-01-15;335;1;88.55;11.18;e-commerce
3580;2024-11-09;554;2;338.76;45.39;retail
3581;2022-11-20;548;1;364.49;10.05;mobile
3582;2023-06-30;796;2;50.68;6.46;e-commerce
3583;2023-03-11;559;1;498.96;36.07;retail
3584;2022-11-19;773;2;431.51;9.36;e-commerce
3585;2024-02-12;577;2;198.38;33.81;retail
3586;2022-04-03;820;1;239.35;46.74;mobile
3587;2022-06-11;602;1;78.46;30.66;e-commerce
3588;2024-10-13;90;1;179.57;49.08;mobile
3589;2022-01-12;646;3;432.75;33.43;e-commerce
3590;2022-05-01;889;2;184.79;42.77;e-commerce
3591;2023-05-26;180;2;326.03;38.45;mobile
3592;2023-02-15;459;1;257.84;21.88;retail
3593;2024-09-18;627;2;451.36;48.35;e-commerce
3594;2022-04-16;523;2;160.53;31.84;mobile
3595;2022-10-18;520;3;132.43;12.78;retail
3596;2023-05-18;15;1;185.75;20.94;e-commerce
3597;2022-07-28;61;1;202.29;8.69;mobile
3598;2022-10-06;293;1;228.54;24.89;retail
3599;2023-10-19;361;3;50.96;27.94;mobile
3600;2022-01-14;477;2;453.15;24.83;e-commerce
3601;2022-06-05;617;2;398.89;30.49;e-commerce
3602;2024-03-06;837;3;161.14;29.56;mobile
3603;2023-01-20;755;3;25.52;28.56;mobile
3604;2023-02-01;711;3;233.78;42.61;mobile
3605;2023-12-04;121;1;179.71;8.17;retail
3606;2024-03-29;748;2;204.66;40.41;retail
3607;2022-02-13;886;2;141.23;49.69;retail
3608;2023-04-15;250;2;239.55;27.13;retail
3609;2023-08-30;340;1;103.24;40.47;e-commerce
3610;2022-12-04;451;1;461.91;12.76;e-commerce
3611;2024-07-30;811;3;498.13;11.11;retail
3612;2022-08-25;729;1;457.98;21.97;e-commerce
3613;2023-05-02;866;1;34.84;47.46;mobile
3614;2022-07-06;540;2;442.53;46.36;mobile
3615;2023-02-19;398;2;332.9;38.1;e-commerce
3616;2024-07-10;434;1;65.52;14.91;retail
3617;2024-11-27;83;1;258.58;10.4;e-commerce
3618;2025-02-23;204;1;192.72;30.96;retail
3619;2023-08-08;31;2;380.95;16.8;e-commerce
3620;2025-02-19;399;2;353.34;29.76;mobile
3621;2023-06-22;466;1;342.71;8.68;retail
3622;2023-11-12;836;2;180.93;6.41;mobile
3623;2022-04-09;487;1;164.11;5.55;retail
3624;2024-05-22;79;1;122.45;36.61;e-commerce
3625;2023-11-26;870;2;208.97;35.89;retail
3626;2023-02-06;339;1;492.76;37.97;e-commerce
3627;2023-01-13;588;1;155.58;20.38;mobile
3628;2022-11-07;55;3;395.49;0.08;e-commerce
3629;2022-06-22;941;2;47.0;3.97;retail
3630;2022-10-14;308;2;91.89;15.86;mobile
3631;2023-03-13;987;2;443.59;36.14;mobile
3632;2023-12-25;343;2;444.79;42.46;retail
3633;2024-03-18;140;1;148.38;34.37;retail
3634;2025-02-01;892;1;371.09;49.61;mobile
3635;2024-10-04;721;2;129.78;49.84;e-commerce
3636;2022-04-21;537;2;276.66;25.9;retail
3637;2025-03-29;872;1;326.57;32.17;mobile
3638;2024-03-31;508;2;496.11;17.41;mobile
3639;2023-11-03;980;1;430.16;1.46;e-commerce
3640;2022-04-15;480;2;429.43;16.05;retail
3641;2023-09-02;610;2;303.21;45.39;mobile
3642;2022-05-19;576;3;437.97;10.87;retail
3643;2023-08-04;205;1;376.84;45.26;e-commerce
3644;2022-11-09;380;2;432.31;44.27;e-commerce
3645;2022-02-22;376;3;392.68;29.02;mobile
3646;2023-12-02;191;2;234.57;7.01;retail
3647;2022-07-27;969;3;400.94;6.12;e-commerce
3648;2024-10-11;877;2;455.88;7.84;e-commerce
3649;2022-05-08;367;3;216.81;23.04;e-commerce
3650;2023-02-12;453;3;82.8;40.04;e-commerce
3651;2025-03-23;905;3;193.02;46.03;retail
3652;2022-08-13;241;1;233.12;6.25;e-commerce
3653;2022-07-25;310;3;119.2;28.86;retail
3654;2023-03-26;658;2;275.33;9.5;mobile
3655;2023-01-08;404;3;66.69;42.45;mobile
3656;2022-12-31;436;1;450.49;17.95;mobile
3657;2022-03-10;692;1;235.56;41.56;retail
3658;2023-03-16;990;2;428.73;10.97;retail
3659;2024-01-09;821;3;417.57;20.91;mobile
3660;2023-08-04;286;1;138.23;20.52;mobile
3661;2022-08-08;150;3;368.8;47.32;mobile
3662;2022-09-26;257;1;431.18;26.75;e-commerce
3663;2025-02-05;28;2;438.81;7.5;mobile
3664;2024-09-21;512;3;190.78;5.01;mobile
3665;2023-05-02;830;2;402.19;38.48;mobile
3666;2023-05-17;567;1;416.16;10.45;e-commerce
3667;2024-07-24;153;3;277.62;20.54;mobile
3668;2024-07-02;493;1;248.45;6.16;e-commerce
3669;2023-11-20;877;3;308.75;9.49;e-commerce
3670;2023-03-28;414;2;231.24;15.73;e-commerce
3671;2023-11-22;33;2;110.72;3.14;retail
3672;2023-07-21;142;2;258.97;17.48;mobile
3673;2023-03-12;490;1;408.73;18.48;mobile
3674;2022-03-10;121;2;355.07;37.11;mobile
3675;2022-04-04;579;2;247.6;30.25;retail
3676;2024-10-15;512;1;70.19;15.15;retail
3677;2024-07-15;165;1;36.28;41.87;mobile
3678;2022-01-29;197;1;160.48;45.11;retail
3679;2024-05-15;873;2;388.52;28.8;e-commerce
3680;2024-11-08;67;2;16.02;2.75;mobile
3681;2023-02-15;711;3;249.57;40.38;e-commerce
3682;2024-09-16;202;1;472.69;1.0;retail
3683;2023-10-11;989;3;133.59;15.91;retail
3684;2025-02-09;880;3;440.71;27.58;mobile
3685;2024-05-08;413;2;215.21;10.19;e-commerce
3686;2022-06-12;199;2;88.84;36.85;retail
3687;2022-06-04;146;1;220.77;20.63;mobile
3688;2023-08-07;823;2;497.75;24.31;retail
3689;2023-12-17;306;2;383.51;26.96;e-commerce
3690;2023-03-29;972;2;142.7;34.3;retail
3691;2023-06-18;351;3;296.52;27.78;e-commerce
3692;2024-08-02;441;3;257.94;3.2;mobile
3693;2022-05-18;493;3;424.42;27.23;e-commerce
3694;2024-11-11;641;3;361.04;14.73;e-commerce
3695;2024-04-09;589;1;447.56;29.07;retail
3696;2024-09-24;384;1;358.29;32.62;mobile
3697;2025-02-05;902;1;68.88;6.1;e-commerce
3698;2024-10-26;526;2;238.78;16.27;mobile
3699;2023-11-27;397;2;178.91;10.3;retail
3700;2023-04-07;839;1;102.27;43.66;e-commerce
3701;2022-09-22;154;2;159.21;15.78;e-commerce
3702;2024-05-02;562;2;419.4;37.45;e-commerce
3703;2023-12-19;97;3;416.15;45.72;mobile
3704;2024-04-08;769;2;482.64;40.24;retail
3705;2023-06-02;581;3;302.97;10.75;mobile
3706;2023-08-15;915;3;490.85;6.26;mobile
3707;2025-03-25;966;1;136.41;18.56;mobile
3708;2025-03-05;10;3;401.42;13.99;e-commerce
3709;2023-02-10;884;3;379.13;43.98;mobile
3710;2024-08-12;970;3;386.23;29.45;e-commerce
3711;2024-12-04;579;2;310.14;8.46;e-commerce
3712;2022-03-23;96;3;112.37;7.31;e-commerce
3713;2025-02-11;164;2;134.34;27.27;mobile
3714;2022-07-14;204;1;453.29;43.59;mobile
3715;2025-02-27;58;2;382.84;14.64;mobile
3716;2022-12-28;505;1;193.5;24.01;retail
3717;2024-10-08;569;2;110.93;5.7;retail
3718;2024-06-23;482;3;462.78;30.69;e-commerce
3719;2025-01-27;879;2;306.49;28.53;mobile
3720;2023-05-13;546;3;317.41;41.78;retail
3721;2022-10-20;371;1;185.25;30.1;retail
3722;2023-11-21;763;2;281.53;38.62;e-commerce
3723;2022-10-03;319;3;407.67;21.51;mobile
3724;2022-03-12;557;2;324.98;12.99;retail
3725;2025-01-02;782;2;321.38;20.26;retail
3726;2024-06-06;984;1;413.06;10.44;mobile
3727;2025-03-28;168;2;483.85;46.47;retail
3728;2024-11-16;60;3;75.77;42.02;e-commerce
3729;2024-04-24;768;3;139.42;9.35;mobile
3730;2024-10-07;539;3;375.6;10.4;mobile
3731;2022-09-18;161;3;343.31;43.17;e-commerce
3732;2023-08-03;681;3;297.71;0.45;retail
3733;2022-01-28;195;3;192.84;7.49;retail
3734;2023-05-07;838;2;391.8;36.89;retail
3735;2023-03-13;364;2;136.0;49.18;mobile
3736;2025-02-05;384;2;43.98;42.99;mobile
3737;2022-08-19;808;1;297.4;45.56;retail
3738;2024-04-22;380;3;77.65;43.49;mobile
3739;2025-03-01;193;2;423.98;32.33;e-commerce
3740;2022-07-11;175;2;456.23;28.14;e-commerce
3741;2024-01-10;227;2;48.45;8.88;retail
3742;2023-10-22;101;1;279.8;39.08;mobile
3743;2022-11-26;13;2;324.44;29.23;e-commerce
3744;2024-03-08;510;3;317.87;35.72;retail
3745;2022-09-07;928;2;485.98;17.95;e-commerce
3746;2023-01-22;740;3;217.99;28.54;mobile
3747;2023-01-27;60;2;20.81;2.54;mobile
3748;2025-02-11;632;3;432.36;31.22;e-commerce
3749;2022-03-04;958;3;243.24;49.4;retail
3750;2025-01-13;689;3;280.62;20.82;retail
3751;2024-07-05;270;1;41.64;31.57;e-commerce
3752;2023-01-13;19;1;199.15;49.68;e-commerce
3753;2023-03-23;963;2;482.16;24.63;retail
3754;2025-01-23;916;3;486.6;7.05;mobile
3755;2024-03-12;20;2;331.58;11.61;retail
3756;2024-02-16;955;3;145.23;16.48;mobile
3757;2022-09-08;492;3;266.39;5.91;e-commerce
3758;2023-03-15;67;2;31.01;5.76;e-commerce
3759;2024-07-24;138;3;30.97;45.08;e-commerce
3760;2024-09-22;838;3;499.1;47.44;e-commerce
3761;2022-07-10;74;2;86.7;39.0;mobile
3762;2024-07-07;427;3;70.91;17.21;retail
3763;2022-06-13;589;2;69.45;16.55;retail
3764;2023-08-04;590;1;279.15;7.6;e-commerce
3765;2023-12-17;316;1;473.5;26.27;retail
3766;2024-08-11;885;2;453.02;16.88;mobile
3767;2025-02-10;26;1;374.01;19.4;e-commerce
3768;2022-10-16;116;2;427.79;19.02;mobile
3769;2024-12-02;211;1;346.2;0.74;e-commerce
3770;2023-07-03;756;3;359.83;24.76;e-commerce
3771;2024-11-15;837;2;359.8;9.62;retail
3772;2023-09-26;853;1;238.76;7.38;retail
3773;2022-03-21;87;3;311.09;7.31;retail
3774;2022-05-31;7;3;168.17;27.49;retail
3775;2024-12-24;976;1;158.96;27.48;retail
3776;2022-05-17;128;3;441.63;23.57;mobile
3777;2024-05-10;294;2;109.35;37.96;mobile
3778;2024-05-10;12;1;325.9;3.67;retail
3779;2022-11-17;755;1;283.27;27.22;mobile
3780;2024-05-22;784;3;484.04;1.86;e-commerce
3781;2023-01-05;841;3;194.99;4.42;e-commerce
3782;2024-10-04;574;1;479.63;27.42;mobile
3783;2023-10-15;366;3;45.71;31.77;mobile
3784;2024-03-07;61;2;425.08;8.82;mobile
3785;2023-02-23;328;3;385.11;22.1;mobile
3786;2024-02-16;330;2;469.21;19.54;mobile
3787;2022-03-26;216;1;40.19;18.06;e-commerce
3788;2025-03-19;702;2;344.04;8.16;e-commerce
3789;2023-10-13;864;1;96.95;1.93;mobile
3790;2025-03-08;607;2;482.24;20.96;e-commerce
3791;2022-12-07;489;3;282.8;47.56;e-commerce
3792;2024-12-17;406;2;356.95;24.58;e-commerce
3793;2024-12-09;287;2;283.83;11.04;e-commerce
3794;2023-01-30;491;2;352.12;49.99;e-commerce
3795;2024-08-29;173;2;59.45;43.02;retail
3796;2022-04-20;542;2;79.66;18.16;mobile
3797;2024-12-14;250;3;154.06;27.71;mobile
3798;2023-03-05;436;2;246.41;31.39;mobile
3799;2025-02-01;25;1;469.25;22.57;retail
3800;2022-09-18;934;2;351.5;2.21;mobile
3801;2024-06-25;3;1;249.4;7.65;retail
3802;2022-01-30;660;1;232.93;3.2;e-commerce
3803;2024-06-02;257;1;69.73;42.09;mobile
3804;2024-08-29;193;2;328.39;31.46;retail
3805;2023-06-03;811;2;496.62;37.34;e-commerce
3806;2023-04-06;901;2;108.08;4.61;mobile
3807;2022-02-01;338;2;392.67;4.8;mobile
3808;2024-10-05;992;1;353.43;16.18;mobile
3809;2023-03-25;966;3;256.39;16.97;e-commerce
3810;2025-03-27;731;2;100.65;39.73;retail
3811;2023-05-10;796;1;406.76;46.83;mobile
3812;2024-01-19;65;2;64.42;27.08;mobile
3813;2022-05-31;965;3;213.3;1.79;e-commerce
3814;2023-12-08;447;2;368.18;22.4;retail
3815;2024-03-17;24;3;130.69;38.92;retail
3816;2023-08-15;699;1;175.83;4.04;retail
3817;2023-04-17;969;3;333.83;5.65;mobile
3818;2022-05-08;374;3;442.61;44.58;e-commerce
3819;2023-05-29;916;2;267.03;35.29;mobile
3820;2022-05-04;227;2;371.01;26.46;retail
3821;2023-04-17;613;2;170.27;48.25;mobile
3822;2022-08-07;358;3;369.74;29.0;mobile
3823;2023-09-22;13;2;498.36;21.38;mobile
3824;2024-03-27;259;3;360.06;45.94;mobile
3825;2022-05-12;347;2;149.47;23.07;e-commerce
3826;2024-06-28;114;2;306.87;44.33;mobile
3827;2023-12-29;802;3;193.8;29.84;retail
3828;2024-10-23;709;2;88.39;1.74;retail
3829;2024-02-28;850;1;93.14;12.55;e-commerce
3830;2024-01-27;739;1;293.49;29.83;retail
